,Day,Hour,Keypresses,keypresses_over_last_24_hours
15713,2022-07-07,17,1336,40732.0
15714,2022-07-07,18,3395,41310.0
15715,2022-07-07,19,3779,39132.0
15716,2022-07-07,20,482,35574.0
15717,2022-07-07,21,1254,30841.0
15718,2022-07-07,22,5568,33040.0
15719,2022-07-07,23,2314,31444.0
15720,2022-07-08,0,807,32251.0
15721,2022-07-08,1,0,32251.0
15722,2022-07-08,2,0,32251.0
15723,2022-07-08,3,0,32251.0
15724,2022-07-08,4,0,32251.0
15725,2022-07-08,5,0,32251.0
15726,2022-07-08,6,0,32251.0
15727,2022-07-08,7,0,32251.0
15728,2022-07-08,8,0,32251.0
15729,2022-07-08,9,1310,31748.0
15730,2022-07-08,10,2754,31090.0
15731,2022-07-08,11,2409,29244.0
15732,2022-07-08,12,3737,29926.0
15733,2022-07-08,13,4491,33636.0
15734,2022-07-08,14,3206,36842.0
15735,2022-07-08,15,2467,39309.0
15736,2022-07-08,16,0,39309.0
15737,2022-07-08,17,0,37973.0
15738,2022-07-08,18,0,34578.0
15739,2022-07-08,19,0,30799.0
15740,2022-07-08,20,0,30317.0
15741,2022-07-08,21,0,29063.0
15742,2022-07-08,22,0,23495.0
15743,2022-07-08,23,0,21181.0
15744,2022-07-09,0,0,20374.0
15745,2022-07-09,1,0,20374.0
15746,2022-07-09,2,0,20374.0
15747,2022-07-09,3,0,20374.0
15748,2022-07-09,4,0,20374.0
15749,2022-07-09,5,0,20374.0
15750,2022-07-09,6,0,20374.0
15751,2022-07-09,7,0,20374.0
15752,2022-07-09,8,0,20374.0
15753,2022-07-09,9,0,19064.0
15754,2022-07-09,10,0,16310.0
15755,2022-07-09,11,0,13901.0
15756,2022-07-09,12,0,10164.0
15757,2022-07-09,13,0,5673.0
15758,2022-07-09,14,0,2467.0
15759,2022-07-09,15,0,0.0
15760,2022-07-09,16,0,0.0
15761,2022-07-09,17,0,0.0
15762,2022-07-09,18,2964,2964.0
15763,2022-07-09,19,7284,10248.0
15764,2022-07-09,20,5779,16027.0
15765,2022-07-09,21,3371,19398.0
15766,2022-07-09,22,4863,24261.0
15767,2022-07-09,23,3436,27697.0
15768,2022-07-10,0,1,27698.0
15769,2022-07-10,1,0,27698.0
15770,2022-07-10,2,0,27698.0
15771,2022-07-10,3,0,27698.0
15772,2022-07-10,4,0,27698.0
15773,2022-07-10,5,0,27698.0
15774,2022-07-10,6,0,27698.0
15775,2022-07-10,7,0,27698.0
15776,2022-07-10,8,0,27698.0
15777,2022-07-10,9,0,27698.0
15778,2022-07-10,10,0,27698.0
15779,2022-07-10,11,0,27698.0
15780,2022-07-10,12,0,27698.0
15781,2022-07-10,13,0,27698.0
15782,2022-07-10,14,0,27698.0
15783,2022-07-10,15,0,27698.0
15784,2022-07-10,16,0,27698.0
15785,2022-07-10,17,0,27698.0
15786,2022-07-10,18,0,24734.0
15787,2022-07-10,19,8008,25458.0
15788,2022-07-10,20,28,19707.0
15789,2022-07-10,21,2124,18460.0
15790,2022-07-10,22,2628,16225.0
15791,2022-07-10,23,546,13335.0
15792,2022-07-11,0,0,13334.0
15793,2022-07-11,1,0,13334.0
15794,2022-07-11,2,0,13334.0
15795,2022-07-11,3,0,13334.0
15796,2022-07-11,4,0,13334.0
15797,2022-07-11,5,0,13334.0
15798,2022-07-11,6,0,13334.0
15799,2022-07-11,7,0,13334.0
15800,2022-07-11,8,0,13334.0
15801,2022-07-11,9,5418,18752.0
15802,2022-07-11,10,2875,21627.0
15803,2022-07-11,11,2854,24481.0
15804,2022-07-11,12,611,25092.0
15805,2022-07-11,13,3145,28237.0
15806,2022-07-11,14,2433,30670.0
15807,2022-07-11,15,4654,35324.0
15808,2022-07-11,16,3896,39220.0
15809,2022-07-11,17,2195,41415.0
15810,2022-07-11,18,0,41415.0
15811,2022-07-11,19,0,33407.0
15812,2022-07-11,20,1884,35263.0
15813,2022-07-11,21,0,33139.0
15814,2022-07-11,22,2362,32873.0
15815,2022-07-11,23,2061,34388.0
15816,2022-07-12,0,0,34388.0
15817,2022-07-12,1,0,34388.0
15818,2022-07-12,2,0,34388.0
15819,2022-07-12,3,0,34388.0
15820,2022-07-12,4,0,34388.0
15821,2022-07-12,5,0,34388.0
15822,2022-07-12,6,0,34388.0
15823,2022-07-12,7,0,34388.0
15824,2022-07-12,8,0,34388.0
15825,2022-07-12,9,5604,34574.0
15826,2022-07-12,10,8248,39947.0
15827,2022-07-12,11,6245,43338.0
15828,2022-07-12,12,5733,48460.0
15829,2022-07-12,13,4707,50022.0
15830,2022-07-12,14,2745,50334.0
15831,2022-07-12,15,2384,48064.0
15832,2022-07-12,16,1687,45855.0
15833,2022-07-12,17,281,43941.0
15834,2022-07-12,18,0,43941.0
15835,2022-07-12,19,0,43941.0
15836,2022-07-12,20,3135,45192.0
15837,2022-07-12,21,0,45192.0
15838,2022-07-12,22,0,42830.0
15839,2022-07-12,23,0,40769.0
15840,2022-07-13,0,0,40769.0
15841,2022-07-13,1,0,40769.0
15842,2022-07-13,2,0,40769.0
15843,2022-07-13,3,0,40769.0
15844,2022-07-13,4,0,40769.0
15845,2022-07-13,5,0,40769.0
15846,2022-07-13,6,0,40769.0
15847,2022-07-13,7,0,40769.0
15848,2022-07-13,8,0,40769.0
15849,2022-07-13,9,909,36074.0
15850,2022-07-13,10,1750,29576.0
15851,2022-07-13,11,1355,24686.0
15852,2022-07-13,12,0,18953.0
15853,2022-07-13,13,1704,15950.0
15854,2022-07-13,14,837,14042.0
15855,2022-07-13,15,799,12457.0
15856,2022-07-13,16,0,10770.0
15857,2022-07-13,17,0,10489.0
15858,2022-07-13,18,827,11316.0
15859,2022-07-13,19,6594,17910.0
15860,2022-07-13,20,2871,17646.0
15861,2022-07-13,21,2575,20221.0
15862,2022-07-13,22,1259,21480.0
15863,2022-07-13,23,2744,24224.0
15864,2022-07-14,0,764,24988.0
15865,2022-07-14,1,0,24988.0
15866,2022-07-14,2,0,24988.0
15867,2022-07-14,3,0,24988.0
15868,2022-07-14,4,0,24988.0
15869,2022-07-14,5,0,24988.0
15870,2022-07-14,6,0,24988.0
15871,2022-07-14,7,0,24988.0
15872,2022-07-14,8,69,25057.0
15873,2022-07-14,9,3159,27307.0
15874,2022-07-14,10,4519,30076.0
15875,2022-07-14,11,2547,31268.0
15876,2022-07-14,12,2198,33466.0
15877,2022-07-14,13,782,32544.0
15878,2022-07-14,14,0,31707.0
15879,2022-07-14,15,3671,34579.0
15880,2022-07-14,16,8372,42951.0
15881,2022-07-14,17,3238,46189.0
15882,2022-07-14,18,0,45362.0
15883,2022-07-14,19,0,38768.0
15884,2022-07-14,20,0,35897.0
15885,2022-07-14,21,0,33322.0
15886,2022-07-14,22,2807,34870.0
15887,2022-07-14,23,2463,34589.0
15888,2022-07-15,0,0,33825.0
15889,2022-07-15,1,0,33825.0
15890,2022-07-15,2,0,33825.0
15891,2022-07-15,3,0,33825.0
15892,2022-07-15,4,0,33825.0
15893,2022-07-15,5,0,33825.0
15894,2022-07-15,6,0,33825.0
15895,2022-07-15,7,0,33825.0
15896,2022-07-15,8,0,33756.0
15897,2022-07-15,9,659,31256.0
15898,2022-07-15,10,2059,28796.0
15899,2022-07-15,11,0,26249.0
15900,2022-07-15,12,0,24051.0
15901,2022-07-15,13,0,23269.0
15902,2022-07-15,14,0,23269.0
15903,2022-07-15,15,0,19598.0
15904,2022-07-15,16,823,12049.0
15905,2022-07-15,17,5161,13972.0
15906,2022-07-15,18,2720,16692.0
15907,2022-07-15,19,3597,20289.0
15908,2022-07-15,20,3479,23768.0
15909,2022-07-15,21,3635,27403.0
15910,2022-07-15,22,2951,27547.0
15911,2022-07-15,23,0,25084.0
15912,2022-07-16,0,0,25084.0
15913,2022-07-16,1,0,25084.0
15914,2022-07-16,2,0,25084.0
15915,2022-07-16,3,0,25084.0
15916,2022-07-16,4,0,25084.0
15917,2022-07-16,5,0,25084.0
15918,2022-07-16,6,0,25084.0
15919,2022-07-16,7,0,25084.0
15920,2022-07-16,8,0,25084.0
15921,2022-07-16,9,0,24425.0
15922,2022-07-16,10,0,22366.0
15923,2022-07-16,11,1458,23824.0
15924,2022-07-16,12,2235,26059.0
15925,2022-07-16,13,4178,30237.0
15926,2022-07-16,14,6560,36797.0
15927,2022-07-16,15,3059,39856.0
15928,2022-07-16,16,4325,43358.0
15929,2022-07-16,17,1334,39531.0
15930,2022-07-16,18,820,37631.0
15931,2022-07-16,19,3082,37116.0
15932,2022-07-16,20,3112,36749.0
15933,2022-07-16,21,3603,36717.0
15934,2022-07-16,22,1262,35028.0
15935,2022-07-16,23,2697,37725.0
15936,2022-07-17,0,0,37725.0
15937,2022-07-17,1,0,37725.0
15938,2022-07-17,2,0,37725.0
15939,2022-07-17,3,0,37725.0
15940,2022-07-17,4,0,37725.0
15941,2022-07-17,5,0,37725.0
15942,2022-07-17,6,0,37725.0
15943,2022-07-17,7,0,37725.0
15944,2022-07-17,8,0,37725.0
15945,2022-07-17,9,0,37725.0
15946,2022-07-17,10,0,37725.0
15947,2022-07-17,11,0,36267.0
15948,2022-07-17,12,0,34032.0
15949,2022-07-17,13,0,29854.0
15950,2022-07-17,14,0,23294.0
15951,2022-07-17,15,0,20235.0
15952,2022-07-17,16,0,15910.0
15953,2022-07-17,17,0,14576.0
15954,2022-07-17,18,0,13756.0
15955,2022-07-17,19,0,10674.0
15956,2022-07-17,20,0,7562.0
15957,2022-07-17,21,0,3959.0
15958,2022-07-17,22,0,2697.0
15959,2022-07-17,23,0,0.0
15960,2022-07-18,0,0,0.0
15961,2022-07-18,1,0,0.0
15962,2022-07-18,2,0,0.0
15963,2022-07-18,3,0,0.0
15964,2022-07-18,4,0,0.0
15965,2022-07-18,5,0,0.0
15966,2022-07-18,6,0,0.0
15967,2022-07-18,7,1144,1144.0
15968,2022-07-18,8,4906,6050.0
15969,2022-07-18,9,2117,8167.0
15970,2022-07-18,10,844,9011.0
15971,2022-07-18,11,1452,10463.0
15972,2022-07-18,12,4111,14574.0
15973,2022-07-18,13,2699,17273.0
15974,2022-07-18,14,4605,21878.0
15975,2022-07-18,15,6398,28276.0
15976,2022-07-18,16,6301,34577.0
15977,2022-07-18,17,4148,38725.0
15978,2022-07-18,18,5795,44520.0
15979,2022-07-18,19,2308,46828.0
15980,2022-07-18,20,0,46828.0
15981,2022-07-18,21,0,46828.0
15982,2022-07-18,22,0,46828.0
15983,2022-07-18,23,0,46828.0
15984,2022-07-19,0,0,46828.0
15985,2022-07-19,1,0,46828.0
15986,2022-07-19,2,0,46828.0
15987,2022-07-19,3,0,46828.0
15988,2022-07-19,4,0,46828.0
15989,2022-07-19,5,0,46828.0
15990,2022-07-19,6,0,46828.0
15991,2022-07-19,7,0,45684.0
15992,2022-07-19,8,0,40778.0
15993,2022-07-19,9,770,39431.0
15994,2022-07-19,10,2056,40643.0
15995,2022-07-19,11,1472,40663.0
15996,2022-07-19,12,3441,39993.0
15997,2022-07-19,13,5332,42626.0
15998,2022-07-19,14,4430,42451.0
15999,2022-07-19,15,709,36762.0
16000,2022-07-19,16,722,31183.0
16001,2022-07-19,17,0,27035.0
16002,2022-07-19,18,989,22229.0
16003,2022-07-19,19,7437,27358.0
16004,2022-07-19,20,1562,28920.0
16005,2022-07-19,21,2575,31495.0
16006,2022-07-19,22,3001,34496.0
16007,2022-07-19,23,3881,38377.0
16008,2022-07-20,0,2615,40992.0
16009,2022-07-20,1,437,41429.0
16010,2022-07-20,2,0,41429.0
16011,2022-07-20,3,0,41429.0
16012,2022-07-20,4,0,41429.0
16013,2022-07-20,5,0,41429.0
16014,2022-07-20,6,0,41429.0
16015,2022-07-20,7,0,41429.0
16016,2022-07-20,8,0,41429.0
16017,2022-07-20,9,121,40780.0
16018,2022-07-20,10,2804,41528.0
16019,2022-07-20,11,3506,43562.0
16020,2022-07-20,12,2923,43044.0
16021,2022-07-20,13,1390,39102.0
16022,2022-07-20,14,1492,36164.0
16023,2022-07-20,15,3434,38889.0
16024,2022-07-20,16,4126,42293.0
16025,2022-07-20,17,4768,47061.0
16026,2022-07-20,18,0,46072.0
16027,2022-07-20,19,0,38635.0
16028,2022-07-20,20,0,37073.0
16029,2022-07-20,21,78,34576.0
16030,2022-07-20,22,2052,33627.0
16031,2022-07-20,23,2067,31813.0
16032,2022-07-21,0,0,29198.0
16033,2022-07-21,1,0,28761.0
16034,2022-07-21,2,0,28761.0
16035,2022-07-21,3,0,28761.0
16036,2022-07-21,4,0,28761.0
16037,2022-07-21,5,0,28761.0
16038,2022-07-21,6,0,28761.0
16039,2022-07-21,7,0,28761.0
16040,2022-07-21,8,0,28761.0
16041,2022-07-21,9,0,28640.0
16042,2022-07-21,10,1169,27005.0
16043,2022-07-21,11,3408,26907.0
16044,2022-07-21,12,1193,25177.0
16045,2022-07-21,13,3227,27014.0
16046,2022-07-21,14,2311,27833.0
16047,2022-07-21,15,2457,26856.0
16048,2022-07-21,16,4477,27207.0
16049,2022-07-21,17,2999,25438.0
16050,2022-07-21,18,3653,29091.0
16051,2022-07-21,19,1249,30340.0
16052,2022-07-21,20,951,31291.0
16053,2022-07-21,21,3965,35178.0
16054,2022-07-21,22,2439,35565.0
16055,2022-07-21,23,5437,38935.0
16056,2022-07-22,0,255,39190.0
16057,2022-07-22,1,0,39190.0
16058,2022-07-22,2,0,39190.0
16059,2022-07-22,3,0,39190.0
16060,2022-07-22,4,0,39190.0
16061,2022-07-22,5,0,39190.0
16062,2022-07-22,6,0,39190.0
16063,2022-07-22,7,0,39190.0
16064,2022-07-22,8,0,39190.0
16065,2022-07-22,9,2040,41230.0
16066,2022-07-22,10,2149,42210.0
16067,2022-07-22,11,4125,42927.0
16068,2022-07-22,12,0,41734.0
16069,2022-07-22,13,5915,44422.0
16070,2022-07-22,14,2224,44335.0
16071,2022-07-22,15,1986,43864.0
16072,2022-07-22,16,0,39387.0
16073,2022-07-22,17,0,36388.0
16074,2022-07-22,18,0,32735.0
16075,2022-07-22,19,0,31486.0
16076,2022-07-22,20,0,30535.0
16077,2022-07-22,21,326,26896.0
16078,2022-07-22,22,3065,27522.0
16079,2022-07-22,23,5821,27906.0
16080,2022-07-23,0,0,27651.0
16081,2022-07-23,1,0,27651.0
16082,2022-07-23,2,0,27651.0
16083,2022-07-23,3,0,27651.0
16084,2022-07-23,4,0,27651.0
16085,2022-07-23,5,0,27651.0
16086,2022-07-23,6,0,27651.0
16087,2022-07-23,7,0,27651.0
16088,2022-07-23,8,0,27651.0
16089,2022-07-23,9,0,25611.0
16090,2022-07-23,10,0,23462.0
16091,2022-07-23,11,0,19337.0
16092,2022-07-23,12,0,19337.0
16093,2022-07-23,13,471,13893.0
16094,2022-07-23,14,2105,13774.0
16095,2022-07-23,15,2417,14205.0
16096,2022-07-23,16,4948,19153.0
16097,2022-07-23,17,2386,21539.0
16098,2022-07-23,18,1313,22852.0
16099,2022-07-23,19,1395,24247.0
16100,2022-07-23,20,3590,27837.0
16101,2022-07-23,21,4466,31977.0
16102,2022-07-23,22,3521,32433.0
16103,2022-07-23,23,138,26750.0
16104,2022-07-24,0,0,26750.0
16105,2022-07-24,1,0,26750.0
16106,2022-07-24,2,0,26750.0
16107,2022-07-24,3,0,26750.0
16108,2022-07-24,4,0,26750.0
16109,2022-07-24,5,0,26750.0
16110,2022-07-24,6,0,26750.0
16111,2022-07-24,7,0,26750.0
16112,2022-07-24,8,0,26750.0
16113,2022-07-24,9,0,26750.0
16114,2022-07-24,10,0,26750.0
16115,2022-07-24,11,0,26750.0
16116,2022-07-24,12,0,26750.0
16117,2022-07-24,13,863,27142.0
16118,2022-07-24,14,302,25339.0
16119,2022-07-24,15,1273,24195.0
16120,2022-07-24,16,633,19880.0
16121,2022-07-24,17,41,17535.0
16122,2022-07-24,18,492,16714.0
16123,2022-07-24,19,363,15682.0
16124,2022-07-24,20,297,12389.0
16125,2022-07-24,21,1,7924.0
16126,2022-07-24,22,0,4403.0
16127,2022-07-24,23,0,4265.0
16128,2022-07-25,0,0,4265.0
16129,2022-07-25,1,0,4265.0
16130,2022-07-25,2,0,4265.0
16131,2022-07-25,3,0,4265.0
16132,2022-07-25,4,0,4265.0
16133,2022-07-25,5,0,4265.0
16134,2022-07-25,6,0,4265.0
16135,2022-07-25,7,0,4265.0
16136,2022-07-25,8,0,4265.0
16137,2022-07-25,9,0,4265.0
16138,2022-07-25,10,2597,6862.0
16139,2022-07-25,11,3325,10187.0
16140,2022-07-25,12,2731,12918.0
16141,2022-07-25,13,3323,15378.0
16142,2022-07-25,14,872,15948.0
16143,2022-07-25,15,2016,16691.0
16144,2022-07-25,16,411,16469.0
16145,2022-07-25,17,0,16428.0
16146,2022-07-25,18,0,15936.0
16147,2022-07-25,19,366,15939.0
16148,2022-07-25,20,3059,18701.0
16149,2022-07-25,21,1013,19713.0
16150,2022-07-25,22,3387,23100.0
16151,2022-07-25,23,3828,26928.0
16152,2022-07-26,0,2008,28936.0
16153,2022-07-26,1,3801,32737.0
16154,2022-07-26,2,1291,34028.0
16155,2022-07-26,3,0,34028.0
16156,2022-07-26,4,0,34028.0
16157,2022-07-26,5,0,34028.0
16158,2022-07-26,6,0,34028.0
16159,2022-07-26,7,0,34028.0
16160,2022-07-26,8,0,34028.0
16161,2022-07-26,9,776,34804.0
16162,2022-07-26,10,5217,37424.0
16163,2022-07-26,11,4729,38828.0
16164,2022-07-26,12,1240,37337.0
16165,2022-07-26,13,2351,36365.0
16166,2022-07-26,14,2867,38360.0
16167,2022-07-26,15,3081,39425.0
16168,2022-07-26,16,3272,42286.0
16169,2022-07-26,17,410,42696.0
16170,2022-07-26,18,658,43354.0
16171,2022-07-26,19,2384,45372.0
16172,2022-07-26,20,3196,45509.0
16173,2022-07-26,21,3100,47596.0
16174,2022-07-26,22,2885,47094.0
16175,2022-07-26,23,3224,46490.0
16176,2022-07-27,0,741,45223.0
16177,2022-07-27,1,0,41422.0
16178,2022-07-27,2,0,40131.0
16179,2022-07-27,3,0,40131.0
16180,2022-07-27,4,0,40131.0
16181,2022-07-27,5,0,40131.0
16182,2022-07-27,6,0,40131.0
16183,2022-07-27,7,0,40131.0
16184,2022-07-27,8,0,40131.0
16185,2022-07-27,9,0,39355.0
16186,2022-07-27,10,682,34820.0
16187,2022-07-27,11,3858,33949.0
16188,2022-07-27,12,1423,34132.0
16189,2022-07-27,13,920,32701.0
16190,2022-07-27,14,357,30191.0
16191,2022-07-27,15,1426,28536.0
16192,2022-07-27,16,2339,27603.0
16193,2022-07-27,17,5667,32860.0
16194,2022-07-27,18,2377,34579.0
16195,2022-07-27,19,0,32195.0
16196,2022-07-27,20,0,28999.0
16197,2022-07-27,21,0,25899.0
16198,2022-07-27,22,685,23699.0
16199,2022-07-27,23,3522,23997.0
16200,2022-07-28,0,3754,27010.0
16201,2022-07-28,1,1039,28049.0
16202,2022-07-28,2,0,28049.0
16203,2022-07-28,3,0,28049.0
16204,2022-07-28,4,0,28049.0
16205,2022-07-28,5,0,28049.0
16206,2022-07-28,6,0,28049.0
16207,2022-07-28,7,0,28049.0
16208,2022-07-28,8,0,28049.0
16209,2022-07-28,9,0,28049.0
16210,2022-07-28,10,0,27367.0
16211,2022-07-28,11,0,23509.0
16212,2022-07-28,12,67,22153.0
16213,2022-07-28,13,4557,25790.0
16214,2022-07-28,14,1185,26618.0
16215,2022-07-28,15,4370,29562.0
16216,2022-07-28,16,278,27501.0
16217,2022-07-28,17,0,21834.0
16218,2022-07-28,18,0,19457.0
16219,2022-07-28,19,0,19457.0
16220,2022-07-28,20,0,19457.0
16221,2022-07-28,21,244,19701.0
16222,2022-07-28,22,4661,23677.0
16223,2022-07-28,23,3923,24078.0
16224,2022-07-29,0,2754,23078.0
16225,2022-07-29,1,0,22039.0
16226,2022-07-29,2,0,22039.0
16227,2022-07-29,3,0,22039.0
16228,2022-07-29,4,0,22039.0
16229,2022-07-29,5,0,22039.0
16230,2022-07-29,6,0,22039.0
16231,2022-07-29,7,0,22039.0
16232,2022-07-29,8,0,22039.0
16233,2022-07-29,9,1696,23735.0
16234,2022-07-29,10,3410,27145.0
16235,2022-07-29,11,3530,30675.0
16236,2022-07-29,12,3035,33643.0
16237,2022-07-29,13,4194,33280.0
16238,2022-07-29,14,4146,36241.0
16239,2022-07-29,15,1233,33104.0
16240,2022-07-29,16,1144,33970.0
16241,2022-07-29,17,2765,36735.0
16242,2022-07-29,18,3332,40067.0
16243,2022-07-29,19,287,40354.0
16244,2022-07-29,20,0,40354.0
16245,2022-07-29,21,367,40477.0
16246,2022-07-29,22,0,35816.0
16247,2022-07-29,23,291,32184.0
16248,2022-07-30,0,69,29499.0
16249,2022-07-30,1,0,29499.0
16250,2022-07-30,2,0,29499.0
16251,2022-07-30,3,0,29499.0
16252,2022-07-30,4,0,29499.0
16253,2022-07-30,5,0,29499.0
16254,2022-07-30,6,0,29499.0
16255,2022-07-30,7,0,29499.0
16256,2022-07-30,8,0,29499.0
16257,2022-07-30,9,0,27803.0
16258,2022-07-30,10,0,24393.0
16259,2022-07-30,11,156,21019.0
16260,2022-07-30,12,557,18541.0
16261,2022-07-30,13,62,14409.0
16262,2022-07-30,14,0,10263.0
16263,2022-07-30,15,0,9030.0
16264,2022-07-30,16,0,7886.0
16265,2022-07-30,17,0,5121.0
16266,2022-07-30,18,0,1789.0
16267,2022-07-30,19,0,1502.0
16268,2022-07-30,20,0,1502.0
16269,2022-07-30,21,0,1135.0
16270,2022-07-30,22,0,1135.0
16271,2022-07-30,23,0,844.0
16272,2022-07-31,0,0,775.0
16273,2022-07-31,1,0,775.0
16274,2022-07-31,2,0,775.0
16275,2022-07-31,3,0,775.0
16276,2022-07-31,4,0,775.0
16277,2022-07-31,5,0,775.0
16278,2022-07-31,6,0,775.0
16279,2022-07-31,7,0,775.0
16280,2022-07-31,8,0,775.0
16281,2022-07-31,9,0,775.0
16282,2022-07-31,10,0,775.0
16283,2022-07-31,11,0,619.0
16284,2022-07-31,12,0,62.0
16285,2022-07-31,13,0,0.0
16286,2022-07-31,14,0,0.0
16287,2022-07-31,15,0,0.0
16288,2022-07-31,16,0,0.0
16289,2022-07-31,17,0,0.0
16290,2022-07-31,18,0,0.0
16291,2022-07-31,19,0,0.0
16292,2022-07-31,20,0,0.0
16293,2022-07-31,21,0,0.0
16294,2022-07-31,22,0,0.0
16295,2022-07-31,23,0,0.0
16296,2022-08-01,0,0,0.0
16297,2022-08-01,1,0,0.0
16298,2022-08-01,2,0,0.0
16299,2022-08-01,3,0,0.0
16300,2022-08-01,4,0,0.0
16301,2022-08-01,5,0,0.0
16302,2022-08-01,6,0,0.0
16303,2022-08-01,7,0,0.0
16304,2022-08-01,8,0,0.0
16305,2022-08-01,9,0,0.0
16306,2022-08-01,10,3566,3566.0
16307,2022-08-01,11,2344,5910.0
16308,2022-08-01,12,1359,7269.0
16309,2022-08-01,13,2692,9961.0
16310,2022-08-01,14,1636,11597.0
16311,2022-08-01,15,408,12005.0
16312,2022-08-01,16,4178,16183.0
16313,2022-08-01,17,3621,19804.0
16314,2022-08-01,18,1541,21345.0
16315,2022-08-01,19,2620,23965.0
16316,2022-08-01,20,272,24237.0
16317,2022-08-01,21,0,24237.0
16318,2022-08-01,22,0,24237.0
16319,2022-08-01,23,0,24237.0
16320,2022-08-02,0,0,24237.0
16321,2022-08-02,1,0,24237.0
16322,2022-08-02,2,0,24237.0
16323,2022-08-02,3,0,24237.0
16324,2022-08-02,4,0,24237.0
16325,2022-08-02,5,0,24237.0
16326,2022-08-02,6,0,24237.0
16327,2022-08-02,7,0,24237.0
16328,2022-08-02,8,0,24237.0
16329,2022-08-02,9,0,24237.0
16330,2022-08-02,10,0,20671.0
16331,2022-08-02,11,2930,21257.0
16332,2022-08-02,12,838,20736.0
16333,2022-08-02,13,3768,21812.0
16334,2022-08-02,14,1181,21357.0
16335,2022-08-02,15,3126,24075.0
16336,2022-08-02,16,2782,22679.0
16337,2022-08-02,17,4939,23997.0
16338,2022-08-02,18,2378,24834.0
16339,2022-08-02,19,7130,29344.0
16340,2022-08-02,20,2164,31236.0
16341,2022-08-02,21,5022,36258.0
16342,2022-08-02,22,4637,40895.0
16343,2022-08-02,23,1797,42692.0
16344,2022-08-03,0,0,42692.0
16345,2022-08-03,1,0,42692.0
16346,2022-08-03,2,0,42692.0
16347,2022-08-03,3,0,42692.0
16348,2022-08-03,4,0,42692.0
16349,2022-08-03,5,0,42692.0
16350,2022-08-03,6,0,42692.0
16351,2022-08-03,7,0,42692.0
16352,2022-08-03,8,0,42692.0
16353,2022-08-03,9,0,42692.0
16354,2022-08-03,10,1124,43816.0
16355,2022-08-03,11,4195,45081.0
16356,2022-08-03,12,956,45199.0
16357,2022-08-03,13,3202,44633.0
16358,2022-08-03,14,1576,45028.0
16359,2022-08-03,15,5682,47584.0
16360,2022-08-03,16,317,45119.0
16361,2022-08-03,17,5459,45639.0
16362,2022-08-03,18,0,43261.0
16363,2022-08-03,19,0,36131.0
16364,2022-08-03,20,2772,36739.0
16365,2022-08-03,21,1043,32760.0
16366,2022-08-03,22,0,28123.0
16367,2022-08-03,23,0,26326.0
16368,2022-08-04,0,0,26326.0
16369,2022-08-04,1,0,26326.0
16370,2022-08-04,2,0,26326.0
16371,2022-08-04,3,0,26326.0
16372,2022-08-04,4,0,26326.0
16373,2022-08-04,5,0,26326.0
16374,2022-08-04,6,0,26326.0
16375,2022-08-04,7,0,26326.0
16376,2022-08-04,8,1,26327.0
16377,2022-08-04,9,2397,28724.0
16378,2022-08-04,10,2873,30473.0
16379,2022-08-04,11,2682,28960.0
16380,2022-08-04,12,2062,30066.0
16381,2022-08-04,13,2725,29589.0
16382,2022-08-04,14,1008,29021.0
16383,2022-08-04,15,2405,25744.0
16384,2022-08-04,16,1097,26524.0
16385,2022-08-04,17,1738,22803.0
16386,2022-08-04,18,3741,26544.0
16387,2022-08-04,19,264,26808.0
16388,2022-08-04,20,639,24675.0
16389,2022-08-04,21,2444,26076.0
16390,2022-08-04,22,7135,33211.0
16391,2022-08-04,23,1197,34408.0
16392,2022-08-05,0,7378,41786.0
16393,2022-08-05,1,7162,48948.0
16394,2022-08-05,2,66,49014.0
16395,2022-08-05,3,0,49014.0
16396,2022-08-05,4,0,49014.0
16397,2022-08-05,5,0,49014.0
16398,2022-08-05,6,0,49014.0
16399,2022-08-05,7,0,49014.0
16400,2022-08-05,8,0,49013.0
16401,2022-08-05,9,0,46616.0
16402,2022-08-05,10,136,43879.0
16403,2022-08-05,11,1977,43174.0
16404,2022-08-05,12,4813,45925.0
16405,2022-08-05,13,2627,45827.0
16406,2022-08-05,14,6223,51042.0
16407,2022-08-05,15,2427,51064.0
16408,2022-08-05,16,5172,55139.0
16409,2022-08-05,17,4394,57795.0
16410,2022-08-05,18,4169,58223.0
16411,2022-08-05,19,367,58326.0
16412,2022-08-05,20,54,57741.0
16413,2022-08-05,21,295,55592.0
16414,2022-08-05,22,0,48457.0
16415,2022-08-05,23,1,47261.0
16416,2022-08-06,0,0,39883.0
16417,2022-08-06,1,0,32721.0
16418,2022-08-06,2,0,32655.0
16419,2022-08-06,3,0,32655.0
16420,2022-08-06,4,0,32655.0
16421,2022-08-06,5,0,32655.0
16422,2022-08-06,6,0,32655.0
16423,2022-08-06,7,0,32655.0
16424,2022-08-06,8,2,32657.0
16425,2022-08-06,9,0,32657.0
16426,2022-08-06,10,0,32521.0
16427,2022-08-06,11,0,30544.0
16428,2022-08-06,12,0,25731.0
16429,2022-08-06,13,0,23104.0
16430,2022-08-06,14,0,16881.0
16431,2022-08-06,15,0,14454.0
16432,2022-08-06,16,0,9282.0
16433,2022-08-06,17,0,4888.0
16434,2022-08-06,18,0,719.0
16435,2022-08-06,19,0,352.0
16436,2022-08-06,20,0,298.0
16437,2022-08-06,21,0,3.0
